name,product_type,availability,price,original_price,discount_amount,discount_percentage,has_discount,buen_fin_discount,black_friday_discount,image,reviews_count,rating,search_type,date
Samsung Galaxy S23 8GB_256GB Lavanda Desbloqueado (Reacondicionado),smartphone,Available,10499.0,10499.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/619Zn+R0WbL._AC_UL320_.jpg,320.0,4.1,Samsung_S23,2024-12-11
"Samsung Galaxy S23 5G (128 GB, 8 GB) 6.1"" AMOLED 2X, cámara 50MP, Global Volte, desbloqueado para todas las compañías, Negro Phantom (Reacondicionado)",smartphone,Available,9799.0,9799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51rn1JNGsvL._AC_UL320_.jpg,152.0,4.1,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S24 +, Gris Marmol, 12GB_512GB",smartphone,Available,14999.0,23999.0,9000.0,37.5,Yes,False,False,https://m.media-amazon.com/images/I/31BH6QLbk9L._AC_UL320_.jpg,39.0,4.0,Samsung_S23,2024-12-11
"Samsung Galaxy S23 FE desbloqueado de fábrica 128 GB, menta (reacondicionado)",smartphone,Available,9657.42,9657.42,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61bU0BVICjL._AC_UL320_.jpg,22.0,4.1,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Plus 8gb RAM 256gb ROM Crema 5G | Desbloqueado | 6.6” AMOLED | Dual Sim Cámara Trasera 50 MP + 10 MP + 12 MP Cámara Frontal 12 MP (Reacondicionado),smartphone,Available,11799.0,11799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61rFuAc4fkL._AC_UL320_.jpg,5.0,5.0,Samsung_S23,2024-12-11
"Samsung Galaxy S23 5G S9110 Dual 128GB 8GB RAM, cámara de 50 MP, Color Crema, Desbloqueado de fábrica, versión Internacional",smartphone,Out of Stock,,0.0,9000.0,37.5,Yes,False,False,https://m.media-amazon.com/images/I/51Pc+1ivsCL._AC_UL320_.jpg,78.0,4.7,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S22 Ultra 5G Desbloqueado, 128GB, Negro (Reacondicionado)",smartphone,Available,9386.49,11273.17,1886.68,16.74,Yes,False,False,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,1259.0,3.7,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 FE 128GB Grafito (Reacondicionado),smartphone,Available,9087.0,9087.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71iQPXoiWYL._AC_UL320_.jpg,127.0,4.3,Samsung_S23,2024-12-11
SAMSUNG- Galaxy S23 Ultra 5G Desbloqueado de fábrica de 256 GB - Verde (renovado),smartphone,Available,16880.18,16880.18,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51mXHdm9jHL._AC_UL320_.jpg,143.0,3.9,Samsung_S23,2024-12-11
"SwanScout Estación de Carga para Samsung S24/Watch Ultra, Cargador Inalámbrico 3 en 1 para Galaxy S24 Ultra/S23/S22/Note 20/Z Flip/Z Fold, Galaxy Watch 7/6/5/4/FE, Galaxy Buds (Sin Adaptador)",smartphone,Available,645.99,999.0,353.01,35.34,Yes,False,False,https://m.media-amazon.com/images/I/715-3UPioSL._AC_UL320_.jpg,1139.0,4.3,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Plus 8gb RAM 256gb ROM Lavanda 5G | Desbloqueado | 6.6” AMOLED | Huella Digital | Dual Sim Cámara Trasera 50 MP + 10 MP + 12 MP Cámara Frontal 12 MP (Reacondicionado),smartphone,Available,12499.0,12499.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61BOF86+PRL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"RUBOQE Cargador para Samsung 45W Tipo C, Cargador Carga Rapida con 1M Cable, Cargador rápido USB C para Samsung Galaxy S23 Ultra/S23/S23+/S22/S22 Ultra/S22+/Note10/Note 20/S20/S21/S10",smartphone,Available,258.99,399.0,140.01,35.09,Yes,False,False,https://m.media-amazon.com/images/I/51DZ6gjE9IL._AC_UL320_.jpg,360.0,4.6,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23+ 5G S9160 Dual 256GB 8GB RAM, cámara de 50 MP, Desbloqueado de fábrica - Phantom Black (Reacondicionado)",smartphone,Available,11799.0,11799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/518c3bmlouL._AC_UL320_.jpg,4.0,4.7,Samsung_S23,2024-12-11
"Samsung Celular Galaxy S23 FE Menta 8GB RAM 256GB, AI, Internacional sin Garantia",smartphone,Out of Stock,,0.0,140.01,35.09,Yes,False,False,https://m.media-amazon.com/images/I/61ioq65ekyL._AC_UL320_.jpg,53.0,4.3,Samsung_S23,2024-12-11
"Cargador Inalámbrico 3 en 1 para Samsung/iPhone, Cargador para Samsung S24/S23 Ultra/S22 Ultra/S23/S23+/Z Fold 4/Flip 4/S22, Cargador para Galaxy Watch 6/5/5 Pro/4, Estación de Carga Buds (Negro)",smartphone,Available,719.99,719.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61APoCSL6FL._AC_UL320_.jpg,101.0,4.2,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23 5G SM-S911B/DS 128GB 8GB RAM, cámara de 50 MP, desbloqueado de fábrica - Phantom Black",smartphone,Available,15500.0,15500.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61yUiD1CVML._AC_UL320_.jpg,98.0,4.4,Samsung_S23,2024-12-11
"Cargador inalámbrico para Samsung, estación de Carga inalámbrica 3 en 1 para Samsung Galaxy S24 Ultra/S23/S22/Z Flip 6/Z Fold 6, Cargador para Samsung Galaxy Watch 5/4/3, Galaxy Buds 2/Pro/+",smartphone,Available,759.99,759.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61VSKA16Y9L._AC_UL320_.jpg,5612.0,4.4,Samsung_S23,2024-12-11
Samsung Galaxy Tab A9 4GB_64GB Color Gris,tablet,Available,2899.0,2899.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/5169txVgFWL._AC_UL320_.jpg,657.0,4.6,Samsung_S23,2024-12-11
"OtterBox Galaxy S23 (solamente) - Funda de la serie Defender - Velas y sol (azul/amarillo), resistente y duradero, con protección de puerto, solo funda, protección de defensa microbiana, no embalaje",case,Available,737.05,737.05,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71uQgjGmThL._AC_UL320_.jpg,893.0,4.7,Samsung_S23,2024-12-11
"AICase Funda impermeable para Samsung Galaxy S23 (6.1 pulgadas), a prueba de nieve, polvo y golpes, protección completa con certificación IP68, cubierta submarina totalmente sellada para Samsung Galaxy S23 2023, color negro",case,Available,623.36,623.36,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71-oB4ERI8L._AC_UL320_.jpg,20279.0,4.4,Samsung_S23,2024-12-11
"JETech Funda Magnética para Samsung Galaxy S23 6.1 Pulgadas, Compatible con MagSafe, Carcasa Antigolpes Protectora, Anti-Amarillo Duro Transparente PC Respaldo (Transparente)",case,Available,329.0,329.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61AjJQywBtL._AC_UL320_.jpg,357.0,4.4,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,169.14,199.0,29.86,15.01,Yes,False,False,https://m.media-amazon.com/images/I/61xlg9OeaXL._AC_UL320_.jpg,6891.0,4.5,Samsung_S23,2024-12-11
"Samsung Galaxy S21 5G desbloqueado de fábrica Versión US 5G 8K Video, 64MP High Res128GB, Phantom Violet (SM-G991UZVAXAA) (Reacondicionado)",smartphone,Available,4458.23,4458.23,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61hoN03CsIL._AC_UL320_.jpg,1736.0,3.9,Samsung_S23,2024-12-11
"JETech Funda Magnética para Samsung Galaxy S23 Ultra 5G 6.8 Pulgadas, Compatible con MagSafe, Carcasa Antigolpes Translúcida Mate Respaldo (Negro)",case,Available,278.1,309.0,30.9,10.0,Yes,False,False,https://m.media-amazon.com/images/I/61VnRAyYDGL._AC_UL320_.jpg,1521.0,4.6,Samsung_S23,2024-12-11
"Samsung Galaxy S23 Ultra - Lápiz capacitivo de repuesto para bolígrafo S, color negro",smartphone,Available,797.72,797.72,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/417xPSFsEyL._AC_UL320_.jpg,323.0,4.6,Samsung_S23,2024-12-11
"Samsung Galaxy S21 5G, versión estadounidense, 128 GB, Phantom Gray - desbloqueado (Reacondicionado)",smartphone,Available,5363.38,5363.38,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61XyNdmvr6L._AC_UL320_.jpg,6220.0,4.0,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,11450.68,11450.68,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,483.0,4.0,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,169.14,199.0,29.86,15.01,Yes,False,False,https://m.media-amazon.com/images/I/61xlg9OeaXL._AC_UL320_.jpg,6891.0,4.5,Samsung_S23,2024-12-11
Spigen Funda Case Liquid Air para Samsung Galaxy S23 (2023) - Matte Black,case,Available,299.99,299.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71vmm8ochuL._AC_UL320_.jpg,4649.0,4.7,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Ultra 5G Desbloqueado de fábrica 512GB - Ultra Lime (reacondicionado),smartphone,Available,13120.99,13120.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/41lj9KPfHXL._AC_UL320_.jpg,102.0,4.4,Samsung_S23,2024-12-11
SAMSUNG Smartphone A05 4+128GB LTE Negro Dual SIM,smartphone,Available,1969.0,2999.0,1030.0,34.34,Yes,False,False,https://m.media-amazon.com/images/I/61UjBLFlH2L._AC_UL320_.jpg,159.0,4.3,Samsung_S23,2024-12-11
"BVILY Cargador Inalámbrico 3 en 1, Estación de Carga Inalámbrica Rapida Compatible con Galaxy S23 Ultra/S22 Ultra/S21/S20/S21 FE/Z Flip 4, Galaxy Watch 5/4/3/Active 2, Galaxy Buds 2/Buds+/Live",smartphone,Available,799.0,799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71mSFp2XhTL._AC_UL320_.jpg,26.0,4.5,Samsung_S23,2024-12-11
"Samsung Galaxy S22 (128 GB, 8 GB), pantalla de 6.2 pulgadas AMOLED 2X, cámara 4K de 50 MP (reacondicionado)",smartphone,Available,6458.58,7045.49,586.91,8.33,Yes,False,False,https://m.media-amazon.com/images/I/71c5rhsUkxL._AC_UL320_.jpg,391.0,4.0,Samsung_S23,2024-12-11
"Tongate Funda para Samsung Galaxy S23 Ultra 5G, [Cubierta Deslizante incorporada para la cámara y Protector de Pantalla] [2 Marcos Frontales] Resistente a Golpes de Grado Militar con Soporte, Negro",case,Available,479.2,599.0,119.8,20.0,Yes,False,False,https://m.media-amazon.com/images/I/717KrxMWUNL._AC_UL320_.jpg,5536.0,4.3,Samsung_S23,2024-12-11
Samsung Galaxy S23+ Plus (5G) 512GB SIM única desbloqueada - Phantom Black (renovado),smartphone,Out of Stock,,0.0,119.8,20.0,Yes,False,False,https://m.media-amazon.com/images/I/510Zms0LUQL._AC_UL320_.jpg,32.0,4.4,Samsung_S23,2024-12-11
"XLDHYLL Cargador Tipo C, 2PCS Cargador USB C de 25W Carga Rapida con Cable Tipo C de 2M para Samsung Galaxy S23 Ultra/S23+/S23/S22 Ultra/ S22+/S22, S21 Ultra/S21/S21 Plus/S20/Note 10 +/Note",smartphone,Available,218.99,218.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61Di67awGhL._AC_UL320_.jpg,11.0,3.7,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23 8Gb Ram 128Gb ROM 5G Color Negro Desbloqueado de fábrica, versión internacional",smartphone,Out of Stock,,0.0,119.8,20.0,Yes,False,False,https://m.media-amazon.com/images/I/711UD7LyLPL._AC_UL320_.jpg,87.0,4.6,Samsung_S23,2024-12-11
"SAMSUNG EF-ZS918CBEGUS - Funda Protectora para teléfono Galaxy S23 Ultra S, Funda con Ranura para Tarjetas, Ventana Transparente para Usar el Touch, versión Estadounidense, Color Negro",case,Available,1152.08,1289.26,137.18,10.64,Yes,False,False,https://m.media-amazon.com/images/I/417RdF25k2L._AC_UL320_.jpg,901.0,4.7,Samsung_S23,2024-12-11
"SAMSUNG EF-GS911TWEGWW Galaxy S23, Blanco, Funda de Silicona",case,Available,301.3,301.3,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/41oNaJTj4SL._AC_UL320_.jpg,1740.0,4.3,Samsung_S23,2024-12-11
TUNKARMOR Funda para Samsung Galaxy S23 Case Magnética Integrada - Incluye 2 Protectores de Pantalla [ Compatible con Carga Inalámbrica ] Funda Skin-Touch Samsung Galaxy S23,case,Available,233.1,259.0,25.9,10.0,Yes,False,False,https://m.media-amazon.com/images/I/61bC-Ibh6bL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"JETech Funda Magnética para Samsung Galaxy S23 5G 6.1 Pulgadas, Compatible con MagSafe, Carcasa Antigolpes Translúcida Mate Respaldo (Negro)",case,Available,309.0,309.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61t-wIajduL._AC_UL320_.jpg,1261.0,4.5,Samsung_S23,2024-12-11
"Eynshoo Cargador Tipo C, Cargador 45W Carga Rápida, para Galaxy S24 Ultra/S24+/S24/S23 Ultra/S23+/S23/S22+/S22/S21+/Note 10+/Note 20/S20, Galaxy Tab S10/S9/S8, con un Cable de 1,8mtr",tablet,Available,183.91,249.0,65.09,26.14,Yes,False,False,https://m.media-amazon.com/images/I/51tZmKyzHKL._AC_UL320_.jpg,217.0,4.5,Samsung_S23,2024-12-11
"QIKKOP 2 Cargador para Samsung 45W Tipo C, Cargador Carga Rapida con 1M Cable, Cargador USB C para Samsung Galaxy S24 Ultra/S24/S24+/S23 Ultra/S23/S23+/S22/S22 Ultra/S22+/Note10/Note 20/S20/S21",smartphone,Available,297.09,399.0,101.91,25.54,Yes,False,False,https://m.media-amazon.com/images/I/61JjJBI5JUL._AC_UL320_.jpg,73.0,4.5,Samsung_S23,2024-12-11
Ringke Fusion Compatible con Funda Samsung Galaxy S23 5G (2023) Carcasa Transparente PC Trasera Dura con Parachoques de TPU Flexible Case - Clear,smartphone,Available,284.99,284.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71VBXEMjZnL._AC_UL320_.jpg,791.0,4.4,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 FE 6.4 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,169.14,199.0,29.86,15.01,Yes,False,False,https://m.media-amazon.com/images/I/71iLAHxqBnL._AC_UL320_.jpg,1368.0,4.8,Samsung_S23,2024-12-11
"USTIYA Funda para Samsung Galaxy S23 Transparente Case Uso Rudo Acrílico+TPU Rigido Case,Protectora de cámara, Traslúcido Matte Back Antihuellas Cover",case,Available,168.0,199.0,31.0,15.58,Yes,False,False,https://m.media-amazon.com/images/I/71VteNUoF5L._AC_UL320_.jpg,23.0,4.7,Samsung_S23,2024-12-11
"JETech Protector Pantalla de Privacidad para Samsung Galaxy S23 Ultra 5G 6.8 Pulgadas y Protector Lente Cámara, Película TPU Flexible Antiespia, Compatible Función Huella Digital, 2 Paquetes Cada Uno",smartphone,Available,299.0,299.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71NwsMmK4BL._AC_UL320_.jpg,3067.0,4.2,Samsung_S23,2024-12-11
"Samsung - Galaxy S21 FE Teléfono celular 5G, smartphone Android desbloqueado de fábrica, 128 GB, pantalla 120 Hz, cámara profesional, batería inteligente para todo el día, grafito (reacondicionado)",smartphone,Available,4772.0,4772.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/616kK0b+d+L._AC_UL320_.jpg,1033.0,3.9,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23 Ultra 5G SM-S918B/DS 256GB 12GB RAM, cámara de 200 MP, Desbloqueado de fábrica, Cargador inalámbrico NGP Incluido - Lavanda, SM-S918",smartphone,Available,22388.17,22388.17,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71rjXl9tmJL._AC_UL320_.jpg,64.0,4.3,Samsung_S23,2024-12-11
"amFilm (2+2 Piezas) OneTouch Compatible con Samsung Galaxy S23 Protector de Pantalla, Mica Cristal Vidrio Templado, y Protectores de Lente de Cámara, Dureza 9H con Kit de Instalación Fácil",smartphone,Available,239.0,239.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61Jl4vMRCmL._AC_UL320_.jpg,1448.0,4.7,Samsung_S23,2024-12-11
"QYOUTH 2 Piezas Protector de Pantalla para Samsung Galaxy S22/S23,Mica Cristal Vidrio Templado,Viene con herramienta fácil de instalar. (S22/S23)",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61NQyElF4ML._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"British Modules Protector de pantalla de privacidad compatible con Samsung Galaxy S23 Anti-Peep Spy Hydrogel, protector de gel suave autocurativo, sin burbujas, resistente a los arañazos",smartphone,Available,231.97,231.97,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61ItU+yeeoL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
British Modules - Protector de visualización transparente compatible con Samsung Galaxy S23 auto curativo autoadherente de hidrogel protector de gel suave [última intervensión de burbujas] [resistente,smartphone,Available,128.76,128.76,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61OLXvq4BfL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"JETech Protector Pantalla de Privacidad para Samsung Galaxy S23 5G 6.1 Pulgadas y Protector Lente Cámara, Antiespia Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, 2 Paquetes Cada Uno",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61jFR9PFQbL._AC_UL320_.jpg,4131.0,4.5,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas y Protector Lente Cámara, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 2 Paquetes Cada Uno",smartphone,Available,229.0,229.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71PvHLFEVeL._AC_UL320_.jpg,2392.0,4.4,Samsung_S23,2024-12-11
"Elebase USB C a Tipo C 100W Cable 3Pack 1/2/3M,Long Potencia Entrega Cargando PD Cargador Cordón para MacBook Pro,iPad 10 Air 4 5 Mini 6,iPhone 15,Samsung Galaxy Note S24 S23,A73,Tab S8,Z Flip Fold 5",tablet,Available,219.0,219.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/812CHmAe4fL._AC_UL320_.jpg,863.0,4.6,Samsung_S23,2024-12-11
"QYOUTH (2Piezas) Protector de Pantalla mica hidrogel para Samsung Galaxy S22/S23,Película de TPU Cobertura complet, Compatible con Identificación de Huellas Dactilares.… (S22/S23)",smartphone,Available,219.0,219.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51xsHKDLn6L._AC_UL320_.jpg,13.0,3.8,Samsung_S23,2024-12-11
"QYOUTH (2Piezas) Protector de Pantalla mica hidrogel para Samsung Galaxy S22 Ultra/S23 Ultra 5G/Note20 Ultra,Película de TPU Cobertura complet, Compatible con Identificación de Huellas Dactilares.",smartphone,Available,219.0,219.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51kFysQgYUL._AC_UL320_.jpg,12.0,3.2,Samsung_S23,2024-12-11
Samsung Galaxy Tab A9 4GB_64GB Color Gris,tablet,Available,2499.0,2699.0,200.0,7.41,Yes,False,False,https://m.media-amazon.com/images/I/5169txVgFWL._AC_UL320_.jpg,657.0,4.6,Samsung_Tabs,2024-12-11
"SAMSUNG Tablet Galaxy Tab A9 8.7"" 8GB 128GB Octa Core MEDIATEK Helio G99 Android 13 Gris SM-X110NZAEL06 Garantia con Fabricante",tablet,Available,3489.0,3489.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/41FPVH0pbUL._AC_UL320_.jpg,16.0,4.9,Samsung_Tabs,2024-12-11
"SAMSUNG Galaxy Tab A9+, 8GB RAM, 128GB, Color Gris Grafito",tablet,Available,3980.0,4499.0,519.0,11.54,Yes,False,False,https://m.media-amazon.com/images/I/5128CkYTp5L._AC_UL320_.jpg,514.0,4.6,Samsung_Tabs,2024-12-11
"SAMSUNG Tablet Galaxy Tab A9+ 11"" 4GB 64GB Octa Core Android 13 Plata SM-X210NZSAMXO Garantia con Fabricante",tablet,Available,3099.0,3099.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/31-L9Nu8vjL._AC_UL320_.jpg,1.0,5.0,Samsung_Tabs,2024-12-11
"SAMSUNG Galaxy Tab S9 FE Gris 8GB RAM 256GB, Spen, Smart Book Cover, Nacional con Garantía",tablet,Available,7999.0,8999.0,1000.0,11.11,Yes,False,False,https://m.media-amazon.com/images/I/416-omnWfEL._AC_UL320_.jpg,1011.0,4.7,Samsung_Tabs,2024-12-11
"SAMSUNG Galaxy Tab A9+ Plata 8GB RAM 128GB, Nacional con Garantía",tablet,Available,4369.0,4369.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51hk7s97ZNL._AC_UL320_.jpg,242.0,4.6,Samsung_Tabs,2024-12-11
"SAMSUNG Galaxy Tab A9+ (SM-X210), 64GB 4GB RAM, solo WiFi, visualización de 11 pulgadas, versión internacional - (grafito)",tablet,Available,3099.0,3099.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51RPJ0gPSXL._AC_UL320_.jpg,19.0,3.7,Samsung_Tabs,2024-12-11
Tableta Galaxy-Tab-A9 8.7 INC 8GB 128 GB Silver WiFi Samsung,tablet,Available,3399.0,3399.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51MTx42E4GL._AC_UL320_.jpg,25.0,4.2,Samsung_Tabs,2024-12-11
"Lenovo Tab M11 | 11"" WUXGA MediaTek Helio G88 8GB RAM 128GB | 4 Speakers Dolby Atmos, Cámara 8.0MP Frontal 8.0MP | Android 13, Incluye Folio Case Tab Pen Plus",tablet,Available,4027.24,4699.0,671.76,14.3,Yes,False,False,https://m.media-amazon.com/images/I/71ezLwZc4gL._AC_UL320_.jpg,96.0,4.5,Samsung_Tabs,2024-12-11
"Samsung Galaxy Tab S10 Ultra Gris 12GB RAM 256GB, AI, Spen, 1 año con Garantía",tablet,Available,17999.0,26999.0,9000.0,33.33,Yes,False,False,https://m.media-amazon.com/images/I/41LEJycnrwL._AC_UL320_.jpg,0.0,,Samsung_Tabs,2024-12-11
Samsung Galaxy Tab S6 Lite 2024 Color Rosa RAM 4GB 128GB,tablet,Out of Stock,,0.0,9000.0,33.33,Yes,False,False,https://m.media-amazon.com/images/I/31zTjUDn2oL._AC_UL320_.jpg,366.0,4.5,Samsung_Tabs,2024-12-11
"Lenovo Tab P12 | 12.7"" 3K | 8GB + 256GB MediaTek Dimensity 7050 | Cámara 13 MP Altavoces JBL | Android 13",tablet,Available,8999.0,10999.0,2000.0,18.18,Yes,False,False,https://m.media-amazon.com/images/I/51SF34dhsZL._AC_UL320_.jpg,94.0,4.8,Samsung_Tabs,2024-12-11
"HUAWEI MatePad SE 11, 8G+128G, Tablet M-Pencil Incluido, Pantalla FullView de 11”, Superbatería de 7700 mAh, Wi-Fi/Bluetooth, Gris",tablet,Available,3799.0,5999.0,2200.0,36.67,Yes,False,False,https://m.media-amazon.com/images/I/617aqo-u5bL._AC_UL320_.jpg,108.0,4.6,Samsung_Tabs,2024-12-11
"SAMSUNG- Galaxy Tab S6 Lite (2024) - Gris 10.4” 128GB WiFi Android Tablet W/s Pen, Altavoces Duales, 8MP+5MP",tablet,Available,5687.75,5687.75,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61vsK7h3zVL._AC_UL320_.jpg,37.0,4.2,Samsung_Tabs,2024-12-11
"Samsung Galaxy Tab S9 Beige 12GB RAM 256GB, AI, Spen, Nacional con Garantía",tablet,Out of Stock,,0.0,2200.0,36.67,Yes,False,False,https://m.media-amazon.com/images/I/510bCXNfAZL._AC_UL320_.jpg,641.0,4.8,Samsung_Tabs,2024-12-11
"SAMSUNG Galaxy Tab A SM-T307U| 8.4"" Pulgadas | Año 2020| 3GB RAM LPDDR4X| 32GB Almacenamiento eMMC 5.1 | Version Android 10 | (Reacondicionado)",tablet,Available,1752.0,1752.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51r-5ZRADdL._AC_UL320_.jpg,0.0,,Samsung_Tabs,2024-12-11
"Lenovo Tab M10 | 10.1"" WUXGA Unisoc T610 4GB RAM 64GB | Dual Speaker Dolby Atmos, Cámara 8.0MP Frontal 5.0MP | Android 11",tablet,Available,3495.0,3899.0,404.0,10.36,Yes,False,False,https://m.media-amazon.com/images/I/61lnNweFKVL._AC_UL320_.jpg,57.0,4.2,Samsung_Tabs,2024-12-11
"SAMSUNG Galaxy Tab S6 Lite - 10.4"", 64 GB, tableta Android con batería de larga duración, S Pen incluida, diseño metálico delgado, doble bocina AKG, gris Oxford (Reacondicionada)",tablet,Available,4286.21,4286.21,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/718B6zl+b6L._AC_UL320_.jpg,438.0,4.4,Samsung_Tabs,2024-12-11
"Samsung Galaxy Tab A9+ Tablet Android de 11 pulgadas de 64 GB, visualización grande, altavoces cuádruple, chipset mejorado, visualización multiventana, delgado, ligero, diseño duradero, versión de EE.",tablet,Available,3754.09,3999.0,244.91,6.12,Yes,False,False,https://m.media-amazon.com/images/I/61d46oYQgdL._AC_UL320_.jpg,7249.0,4.5,Samsung_Tabs,2024-12-11
"Samsung Galaxy Tab S6 Lite (2024) 10.4' 128GB WiFi Android Tablet, S Pen incluido, listo para juegos, batería de larga duración, diseño de metal delgado, almacenamiento expandible, versión de EE. UU.,",tablet,Available,6298.57,6298.57,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71-hJGtkLWL._AC_UL320_.jpg,1040.0,4.5,Samsung_Tabs,2024-12-11
SAMSUNG Galaxy-Z Fold4 12GB + 512GB Beige (Reacondicionado),another,Available,16490.0,16490.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71+YFxl7f8L._AC_UL320_.jpg,0.0,,Samsung_Tabs,2024-12-11
"Compaq Tab Pro 8 256 GB (128 exp) + Teclado + audifonos Noise Cancelling + Stylus Pen de Regalo I LCD 10.95"" I Android 13 I Qualcomm Snapdragon 680 I LTE I Camara Trasera 13Mp I 7000 mAh",tablet,Available,5999.0,7999.0,2000.0,25.0,Yes,False,False,https://m.media-amazon.com/images/I/51g9pBtBkhL._AC_UL320_.jpg,34.0,4.3,Samsung_Tabs,2024-12-11
"YAPANIZCEL Funda Compatible con Samsung Galaxy Tab A9 8.7"" (SM-X115N, SM-X110N) 8.7 Pulgadas, Soporte lápiz S Pen + Stand, Correa Uso rudo Reforzada (Negro)",case,Available,351.1,399.0,47.9,12.01,Yes,False,False,https://m.media-amazon.com/images/I/61JmhtQ9JaL._AC_UL320_.jpg,24.0,4.9,Samsung_Tabs,2024-12-11
